customer_id,first_name,last_name,city_id,house_number,area_name,birth_date,age
422,Charles,Salinas,67,85,Green First Way,1965-10-10,60
423,Anitra,Hester,78,90,Rocky New Parkway,1981-12-29,43
424,Alex,Dunn,46,65,West Rocky Milton Parkway,1994-02-14,31
425,Mathew,Reeves,80,20,West Second Drive,1980-06-11,45
426,Sean,Hester,6,74,Oak Street,1994-10-31,31
427,Andrew,Stanley,74,526,South Rocky Hague Freeway,1957-02-19,68
428,Jane,Pineda,75,80,Hague Boulevard,1977-08-19,48
429,Lisa,Huang,28,883,West First Way,1983-12-13,41
430,Samuel,Rangel,34,842,Second Freeway,2004-11-06,20
431,Grace,Mccarty,52,740,Green First Street,1988-08-01,37
432,Michele,Rogers,50,63,West Oak St.,1965-03-17,60
433,Cornelius,Castillo,38,55,First St.,1996-10-26,29
434,Rene,Robles,77,262,White Fabien Street,1998-09-09,27
435,Paige,Crane,17,914,North Green First Street,1997-02-22,28
436,Vivian,Mason,29,682,Nobel Avenue,1994-06-13,31
437,Kurt,Harris,90,345,Rocky Milton Drive,1978-03-22,47
438,Autumn,Simmons,79,157,Green Second Avenue,1995-04-29,30
439,Gary,Blair,54,944,White Oak Street,1958-10-24,67
440,Demetrius,Huerta,49,147,Rocky First St.,1998-04-13,27
441,Ramon,Mendez,16,57,West Cowley Road,2003-11-29,21
442,Tammi,Salinas,2,51,Clarendon Drive,1977-06-10,48
443,Melisa,Pennington,36,258,South White First Freeway,1979-01-04,46
444,Nina,House,23,600,White Fabien Street,1967-01-04,58
445,Charity,Gentry,47,38,North White Hague Way,1956-11-28,68
446,Marcus,Fleming,3,350,Rocky Nobel Blvd.,1963-02-11,62
447,Daniel,Peck,33,742,Rocky Cowley Way,1995-10-26,30
448,Amanda,Gates,37,37,West Nobel Drive,2004-04-12,21
449,Elijah,Shepherd,67,119,Cowley Freeway,1977-01-13,48
450,Tammi,Clayton,24,691,Fabien Drive,1978-05-23,47
451,Nora,Spencer,86,343,Rocky Milton Avenue,1963-06-24,62
452,Melanie,Sanders,70,87,Rocky Oak Way,1967-03-19,58
453,Yolanda,Mc Mahon,49,22,Second Avenue,1984-11-24,40
454,Dena,Mooney,13,738,Rocky Hague Avenue,1995-01-17,30
455,Jordan,Ellison,38,229,Old Freeway,1982-02-17,43
456,Albert,Lindsey,3,260,West New Blvd.,1983-08-13,42
457,Alejandro,Guerra,36,33,Clarendon Road,1967-02-14,58
458,Howard,Williams,23,33,Hague Drive,2005-12-26,19
459,Julie,Hull,50,754,Second Road,1988-11-10,36
460,Jackie,Mayer,80,736,Clarendon Avenue,1977-07-03,48
461,Sergio,Mc Carthy,13,31,South Oak Parkway,1972-01-12,53
462,Kelley,Salinas,75,94,Cowley Freeway,1977-02-17,48
463,Bryon,Montgomery,42,914,Old Freeway,1977-08-23,48
464,Greg,Galvan,81,128,Nobel St.,1996-12-20,28
465,Alfred,Lowe,5,27,Cowley Street,1989-03-13,36
466,Irma,Farley,29,920,South Green Nobel Drive,1982-07-01,43
467,Kim,Brock,81,583,West White Fabien Drive,1968-12-07,56
468,Alicia,Pruitt,92,14,West Rocky New Freeway,1978-07-15,47
469,Ramiro,Mason,22,79,South Rocky Nobel Road,1969-05-28,56
470,Zachary,Berger,95,699,White Cowley Parkway,1983-08-11,42
471,Preston,Vargas,27,76,Nobel Parkway,1970-02-18,55
472,Rebecca,Ramsey,66,280,North First Street,1973-12-03,51
473,Omar,Mejia,88,475,Green Second Drive,1957-07-27,68
474,Kari,Leblanc,43,671,North Hague Drive,1965-08-07,60
475,Sherry,Blevins,79,907,White Old Drive,1979-07-31,46
476,Brett,Clements,3,61,White Second Blvd.,1977-12-04,47
477,Milton,Valenzuela,31,90,White Oak Freeway,1998-05-22,27
478,Jocelyn,Vasquez,55,948,Milton Boulevard,1982-04-13,43
479,Hugh,Ingram,95,51,Green Milton Way,1993-07-28,32
480,Darcy,Ramirez,78,719,First Avenue,1990-04-03,35
481,Karin,Murray,70,557,West Green Hague Blvd.,2002-09-06,23
482,Jerry,Mac Donald,37,140,Fabien Drive,1969-10-28,56
483,Ann,Barrett,8,18,Hague Blvd.,1976-12-06,48
484,Simon,Shaw,4,39,New St.,2003-01-16,22
485,Kerri,Bass,44,961,White Hague Way,1988-10-09,37
486,Rose,Cantu,78,771,New Boulevard,1992-08-14,33
487,Timothy,Mendez,2,224,Hague Blvd.,2000-10-08,25
488,Roy,Fox,26,72,Second Drive,1991-12-26,33
489,Roger,Bartlett,39,52,Cowley Drive,1993-01-07,32
490,Erik,Mckinney,14,78,North Green Milton St.,1981-05-06,44
491,Levi,Jefferson,89,454,East Nobel Freeway,1983-02-28,42
492,Kenny,Lee,68,334,Cowley Parkway,1998-11-15,26
493,Sally,Mann,29,320,Old Avenue,1972-07-13,53
494,Oliver,Anthony,71,225,West Old Avenue,1987-05-01,38
495,Jeff,Vincent,36,366,Rocky Clarendon Drive,2000-08-23,25
496,Leo,Hardin,38,77,Green Hague Way,1959-02-23,66
497,Yvette,Mendez,56,312,Milton Avenue,1957-01-03,68
498,Ramiro,Bright,51,47,Hague Parkway,1971-10-29,54
499,Elizabeth,Bowers,19,540,East Hague Blvd.,2001-08-05,24
500,Owen,Rasmussen,19,996,Green Nobel Avenue,1981-07-19,44
501,Yvonne,Pugh,19,392,Clarendon Blvd.,1999-08-08,26
502,Reginald,Rivera,38,638,Nobel Blvd.,2004-03-26,21
503,Glenda,Maxwell,15,515,North Green Nobel Street,1982-10-17,43
504,Danielle,Mc Connell,69,923,Green Cowley St.,1978-05-19,47
505,Wanda,Norris,94,443,Green Nobel Freeway,1961-09-23,64
506,Jerrod,Everett,21,747,Rocky Milton Blvd.,1956-01-26,69
507,Bobby,Pitts,79,851,Oak St.,1977-03-24,48
508,Christine,Collins,6,902,Rocky Clarendon Parkway,1980-12-13,44
509,Kevin,Ramos,31,705,Second Parkway,1973-04-15,52
510,Amanda,Dickson,35,25,Oak Parkway,1957-03-02,68
511,Fred,Hebert,68,624,First Avenue,1957-02-09,68
512,Caleb,Brady,77,803,Old Street,1986-10-13,39
513,Regina,Collier,24,48,Milton Road,1964-08-20,61
514,Noah,Winters,69,406,North Rocky New Boulevard,2003-07-30,22
515,Arturo,Clay,11,66,Green Fabien Boulevard,1988-03-29,37
516,Reginald,Keith,73,857,Second Avenue,1983-01-19,42
517,Kimberly,Bradley,67,974,Clarendon Avenue,1986-08-02,39
518,Wesley,Perry,38,16,Rocky Cowley Avenue,1976-05-27,49
519,Johanna,Greene,38,502,Milton Street,1989-02-25,36
520,Isaac,Burnett,23,80,Rocky New Drive,1990-11-09,34
521,Mindy,Foley,27,407,South New Blvd.,1989-12-02,35
522,Kimberly,Neal,56,41,Milton St.,1994-07-02,31
523,Rita,Smith,53,242,First Street,1959-07-21,66
524,Felipe,Villa,8,855,Rocky Old Drive,1979-04-10,46
525,Oliver,Stevens,6,453,Clarendon Avenue,1958-11-28,66
526,Bret,Knight,56,577,East First Road,1980-06-20,45
527,Brock,Clark,38,35,North Fabien Blvd.,1988-02-04,37
528,Derick,Haley,17,18,West Green Hague Avenue,1978-05-14,47
529,Trent,Hunt,8,35,Clarendon Street,1963-08-11,62
530,Scot,Simmons,41,668,Nobel Parkway,1957-09-25,68
531,Lamar,Phelps,44,800,White Milton Parkway,1976-01-26,49
532,Luis,Stein,76,806,South New Freeway,1980-12-31,44
533,Dennis,Clay,37,514,White Clarendon Street,1963-05-18,62
534,Jimmy,Guerra,77,83,Hague Drive,1963-08-02,62
535,Bridget,Harper,60,48,North Milton Way,1999-06-14,26
536,Marcie,Cooper,32,610,Rocky Hague Way,1986-05-23,39
537,Matthew,George,22,91,White New Freeway,1987-12-22,37
538,Belinda,Yates,36,59,Green Oak St.,1961-10-18,64
539,Katherine,Raymond,7,60,Rocky Milton Drive,1973-04-27,52
540,Heather,Rocha,23,74,First Blvd.,1958-07-17,67
541,Aisha,Wagner,96,254,Second Parkway,1975-09-13,50
542,Omar,Hawkins,92,19,Oak Parkway,1988-03-29,37
543,Lawrence,Morris,91,54,Rocky First St.,1987-12-29,37
544,Julius,Hahn,4,11,Rocky Hague Freeway,1964-11-10,61
545,Wendi,Randall,42,89,South Second Road,1985-08-02,40
546,Clarence,Gardner,13,295,Green Milton Way,1994-06-21,31
547,Ronald,Bowers,45,644,West First Drive,1985-08-19,40
548,Warren,Harrell,56,718,Rocky Second Parkway,1958-06-19,67
549,Angelica,Cordova,61,51,South Fabien Freeway,2005-06-07,20
550,Lauren,Terrell,60,993,Hague Road,1972-07-07,53
551,Stacie,Gallegos,67,53,Nobel Boulevard,1988-12-08,36
552,Karrie,Crawford,18,171,North Green Hague Parkway,1990-01-24,35
553,Noah,Weeks,14,985,East Fabien Freeway,1965-02-18,60
554,Christy,Mercer,92,24,Nobel Freeway,1999-06-14,26
555,Mike,Douglas,88,99,First Parkway,1982-10-31,43
556,Brandi,Sparks,59,885,East White Milton Drive,1965-02-23,60
557,Felipe,Rivera,81,16,White First Way,1973-04-28,52
558,Evan,Ibarra,7,30,Old Way,1957-12-18,67
559,Roland,Tanner,63,880,East Rocky Hague Parkway,1965-10-11,60
560,Rachael,Mc Donald,39,433,North Nobel Parkway,1985-02-18,40
561,Dora,Frederick,80,69,Rocky Fabien Freeway,1986-08-03,39
562,Margarita,Schaefer,62,179,Old Parkway,1960-11-25,64
563,Julian,Ponce,95,87,East Fabien Blvd.,1978-07-31,47
564,Jocelyn,Wilson,86,15,White Oak Road,1989-02-10,36
565,Kurt,Frazier,88,951,White First Blvd.,1956-04-18,69
566,Felix,Cook,89,57,South Rocky Oak Blvd.,1999-12-06,25
567,Katherine,Lozano,41,455,White Cowley Avenue,1998-02-26,27
568,Annie,Johnson,43,536,White New Drive,1963-01-30,62
569,Damon,Pope,10,92,First Parkway,1970-11-03,55
570,Joel,Villarreal,75,978,South Second Road,1978-01-06,47
571,Floyd,Cannon,51,761,Clarendon Parkway,2000-04-11,25
572,Chester,Santana,32,229,Green First Freeway,1958-12-31,66
573,Lashonda,Schneider,32,86,New Road,1976-10-07,49
574,Kerrie,Bauer,15,490,Second Avenue,1956-09-01,69
575,Jeremy,Robbins,24,41,Clarendon Way,1958-09-04,67
576,Betty,Walton,32,817,Second Parkway,1973-02-07,52
577,Harvey,Banks,61,784,Milton Parkway,2004-10-23,21
578,Monique,Weaver,49,697,West First Boulevard,1997-12-09,27
579,Antoine,Vargas,62,87,Milton Road,1988-12-21,36
580,Latisha,Holden,90,59,Cowley St.,1992-08-02,33
581,Demond,Bartlett,11,38,Rocky Oak Freeway,2004-07-15,21
582,Janette,O'Connor,78,34,Oak Freeway,1958-08-22,67
583,Janelle,Fritz,53,70,Second Blvd.,1995-05-08,30
584,Andrea,Carpenter,44,76,Oak Freeway,1980-06-25,45
585,Felipe,Greer,71,51,West Oak Freeway,1959-08-17,66
586,Felipe,Rowe,27,37,White Hague Parkway,2002-03-16,23
587,Tom,Archer,62,311,New Blvd.,1992-02-05,33
588,Karl,Stout,42,991,Hague Road,1982-04-07,43
589,Garry,Little,86,55,Oak Way,1975-07-18,50
590,Toni,Herman,1,26,Oak Blvd.,1974-11-14,50
591,Jane,Miller,48,253,Fabien Freeway,2003-01-07,22
592,Whitney,Copeland,16,15,White Clarendon Way,1971-04-18,54
593,Diana,Everett,69,800,Rocky Nobel St.,1967-06-25,58
594,Anitra,Woodard,65,38,North White Cowley Freeway,1972-03-05,53
595,Tyrone,Downs,39,83,North First Blvd.,1991-03-03,34
596,Ross,Chandler,34,90,First Road,1974-01-28,51
597,Desiree,Ortega,94,103,East Milton Boulevard,1992-03-29,33
598,Gabriela,Phillips,6,49,West Rocky Milton Parkway,1997-11-30,27
599,Bridgette,Shaffer,13,64,East Rocky Clarendon Parkway,1959-06-11,66
600,Thomas,Cochran,50,11,Nobel Street,2001-06-09,24
601,Penny,Schroeder,69,305,Green Clarendon Boulevard,1994-08-15,31
602,Misti,Patton,2,71,Green Milton Freeway,1989-08-02,36
603,Beth,Wagner,47,360,Rocky Oak Road,1988-01-11,37
604,Glenda,Barrett,82,80,Green Milton Road,1998-08-04,27
605,Christina,Stokes,10,59,Green Milton St.,1970-11-16,54
606,Darryl,Dodson,35,64,New Drive,1994-11-18,30
607,Katrina,Yu,83,46,Rocky Old Avenue,1991-12-20,33
608,Tanisha,Banks,96,37,Cowley Freeway,1974-09-22,51
609,Luis,Kirk,68,51,Oak Parkway,1999-06-13,26
610,Rickey,Yu,57,879,Green Nobel Drive,1965-02-08,60
611,Kerrie,Hudson,95,26,First Road,1990-09-10,35
612,Irene,Estes,33,19,North Green Hague Street,1965-11-23,59
613,Roy,Mack,41,393,Green Oak St.,1975-08-31,50
614,Glenda,Barr,70,271,Oak Freeway,1963-04-04,62
615,Cristina,Doyle,28,785,Nobel Avenue,1992-09-25,33
616,Dylan,Garner,3,910,Old St.,1973-06-08,52
617,Marlene,Mays,9,453,Rocky Oak Blvd.,1990-06-25,35
618,Kristine,Preston,51,499,West Milton Parkway,1964-05-26,61
619,Glenda,Osborne,15,72,West Clarendon Freeway,1981-07-15,44
620,Sylvia,Rosario,61,39,Nobel St.,1967-10-07,58
621,Thomas,Simmons,27,61,South Milton Road,1986-06-04,39
622,Darla,Brown,95,984,White Clarendon Parkway,1966-01-23,59
623,Alicia,Bartlett,53,222,Oak Blvd.,1970-08-07,55
624,Anne,Gentry,9,74,White Second Street,1965-07-13,60
625,Kerri,Gates,28,98,West White Hague Way,1991-02-19,34
626,Jennie,Moyer,35,97,East Second Freeway,1956-01-22,69
627,Devin,Donaldson,59,749,Second Blvd.,1962-10-22,63
628,Scotty,Wilkinson,63,34,White Fabien Drive,2003-07-13,22
629,Tanisha,Fuentes,72,195,Rocky Clarendon Avenue,1984-05-04,41
630,Melvin,Cowan,86,131,Oak Road,1963-11-23,61
631,Dana,Hayes,34,780,North White Nobel Road,2004-08-08,21
632,Lorie,Munoz,56,675,Rocky Milton Way,2005-10-28,20
633,Janelle,Blackwell,36,82,North Fabien Drive,1989-04-15,36
634,Tammy,Lam,13,304,Clarendon Street,2000-11-03,24
635,Brett,Salinas,21,39,East Old Street,1981-12-26,43
636,Manuel,May,10,77,Milton Avenue,1986-11-07,38
637,Trent,Jacobs,31,18,White Hague Way,1976-05-21,49
638,Christi,Eaton,67,92,Green Nobel Blvd.,1992-04-28,33
639,Latonya,Merritt,35,979,Old Freeway,1999-11-13,25
640,Guadalupe,Valenzuela,37,521,Milton Way,1999-02-19,26
641,Evan,Cameron,41,12,Green Fabien Drive,1977-08-19,48
642,Sandy,Clay,63,220,South Second Road,1966-01-01,59
643,Dwayne,Jimenez,70,477,Old Blvd.,1962-08-13,63
644,Earl,Rodgers,30,443,Green Nobel Parkway,1955-09-12,70
645,Arthur,Bryan,3,604,Rocky Fabien Blvd.,1994-10-03,31
646,Ana,Mc Donald,16,897,Cowley Blvd.,1995-10-14,30
647,Anitra,Ford,71,173,Milton Parkway,1960-06-20,65
648,Wendy,Bennett,96,224,Second Street,1994-12-02,30
649,Lonnie,Lambert,38,282,Fabien Way,1962-10-08,63
650,Betsy,Calderon,37,62,White Fabien Parkway,1985-07-21,40
651,Tammi,Pittman,26,892,Clarendon Street,1986-10-05,39
652,Melanie,Heath,43,80,Green Old Freeway,1980-10-19,45
653,Marsha,Charles,87,40,West Cowley Way,1991-03-07,34
654,Kristie,Wiggins,49,446,Fabien Boulevard,1989-05-17,36
655,Walter,Brady,24,937,Fabien Parkway,1960-10-28,65
656,Derick,Barton,70,727,Green New Freeway,1994-05-16,31
657,Maureen,Kerr,45,129,Rocky Nobel Parkway,1961-10-24,64
658,Guadalupe,Potter,39,98,Green Nobel Blvd.,2000-04-14,25
659,Moses,O'Neal,55,99,East Rocky Hague Avenue,1960-05-14,65
660,Kellie,Pitts,71,305,Fabien Blvd.,2000-12-26,24
661,Spencer,Terrell,72,42,New Drive,1963-05-01,62
662,Lakeisha,Ortega,20,30,South New Freeway,1981-04-05,44
663,Marisol,Rangel,24,116,South New Freeway,2003-06-13,22
664,Krista,Christian,78,146,Clarendon St.,1976-12-18,48
665,Edith,Calhoun,23,410,White Oak Parkway,1999-07-14,26
666,Alfredo,Ritter,39,527,Fabien Drive,1975-11-21,49
667,Trisha,Armstrong,93,660,East White Clarendon Freeway,1999-02-21,26
668,Kerrie,Bartlett,29,262,East New Boulevard,1995-11-10,29
669,Iris,Montgomery,49,570,East Fabien Drive,1988-08-18,37
670,Tisha,Ellis,18,880,South Green New Parkway,2005-11-26,19
671,Roxanne,Moreno,68,463,Fabien Street,1977-11-01,48
672,Vickie,Wells,38,57,Green Nobel Road,1997-07-31,28
673,Lillian,Gamble,17,631,West Rocky Nobel Freeway,1967-12-05,57
674,Katrina,Sexton,75,742,South Green Cowley Road,1991-05-25,34
675,Rachelle,Rios,21,29,Rocky New Parkway,1974-11-30,50
676,Billy,Blake,60,99,Oak Blvd.,1994-04-27,31
677,Zachary,Friedman,26,47,Clarendon Boulevard,1971-05-08,54
678,Penny,Lyons,24,862,North Rocky Old Parkway,1958-05-22,67
679,Keisha,Elliott,7,488,Milton Avenue,1959-05-19,66
680,Sheryl,Sparks,12,20,Oak Parkway,1993-04-27,32
681,Elijah,Herman,61,348,East First Boulevard,1968-09-27,57
682,Andrea,Dunlap,60,69,White Second Freeway,1988-11-19,36
683,Marcie,Schneider,25,44,Clarendon Blvd.,1991-02-11,34
684,Ricky,Gamble,35,794,Second Freeway,1965-05-23,60
685,Andrew,Brady,61,73,East Old Drive,1969-01-27,56
686,Joyce,Brock,88,579,North Old Drive,1963-12-04,61
687,Aimee,Salas,65,46,First St.,1965-09-22,60
688,Jenny,Sanchez,84,17,Oak Freeway,1962-10-03,63
689,Sophia,Beck,85,71,Hague St.,2005-10-31,20
690,Randi,Mitchell,48,727,Old St.,1973-07-20,52
691,Lora,Summers,61,668,South New Road,1975-02-27,50
692,Lena,Harding,89,275,Hague Parkway,2000-12-02,24
693,Isaac,Lutz,13,13,East Fabien Parkway,1960-06-06,65
694,Jamie,Morgan,61,56,First Drive,1991-04-25,34
695,Levi,Leblanc,61,158,East Green Milton Boulevard,1983-12-30,41
696,Miriam,Pearson,21,28,New Drive,1963-03-05,62
697,Sandy,Irwin,39,79,Clarendon Avenue,1967-01-15,58
698,Trent,Poole,88,184,East Hague Freeway,1983-06-28,42
699,Brian,Berg,7,13,Cowley St.,1980-07-06,45
700,Denise,Pittman,60,566,South White Nobel Street,1959-03-05,66
701,Karin,Bray,20,35,Cowley Drive,1991-12-29,33
702,Sarah,Moss,42,566,First Freeway,1985-11-04,40
703,Patrice,Potts,48,10,Cowley Drive,1984-12-20,40
704,Alison,Gardner,20,204,White Old St.,1980-06-25,45
705,Erica,Luna,65,406,Oak Street,1997-05-15,28
706,Neil,Carrillo,84,308,South Rocky Nobel Way,1968-06-26,57
707,Angie,Melton,27,790,New St.,1995-02-19,30
708,Whitney,Sampson,12,657,Fabien Parkway,1970-02-09,55
709,Earnest,Page,28,64,Old Parkway,1968-09-24,57
710,Cody,Ferrell,61,66,Rocky First Freeway,1986-12-03,38
711,Arturo,Allison,44,670,Fabien Drive,1988-11-03,37
712,Gilbert,Gross,22,687,North Cowley Freeway,1991-03-17,34
713,Lamont,Silva,32,68,White New Boulevard,1974-08-17,51
714,Bobbi,Knight,44,46,Second Freeway,2005-05-15,20
715,Kristy,Ponce,10,33,Cowley Freeway,1969-11-06,56
716,Leonardo,Owens,13,57,New Drive,1969-03-19,56
717,Kristen,Harris,91,37,East Green Nobel Avenue,1968-12-26,56
718,Eli,Bradshaw,86,54,Old Freeway,1999-12-30,25
719,Jimmy,Pierce,18,596,Green Cowley Blvd.,1986-10-02,39
720,Latisha,Sims,31,909,North Green Fabien St.,1978-08-18,47
721,Kim,Barker,71,33,East White Old Blvd.,1997-01-22,28
722,Sidney,Schmidt,9,442,Nobel Road,1983-07-12,42
723,Bradford,Wang,41,27,North Cowley Drive,1980-09-29,45
724,Terrance,Duncan,1,572,Cowley Way,1969-07-24,56
725,Randal,Anthony,54,122,Green Old Boulevard,1986-11-15,38
726,Janette,Thornton,76,55,White Milton Drive,1977-06-01,48
727,Olga,Castillo,26,80,Rocky Oak Way,1969-05-14,56
728,Irma,Hester,52,13,Hague Blvd.,1968-04-06,57
729,Troy,Mc Knight,15,817,Rocky Milton Avenue,1980-03-16,45
730,Hector,Jones,96,643,Rocky Second Boulevard,1964-05-02,61
731,Nelson,Mc Bride,22,95,Rocky Fabien Drive,1987-07-20,38
732,Kimberly,Chambers,35,22,White Nobel Parkway,2005-08-30,20
733,Emily,Merritt,17,92,First Drive,1957-07-14,68
734,Belinda,Lin,43,98,Second Road,1973-02-13,52
735,Elijah,Bass,89,206,New Way,1967-07-27,58
736,Frank,Page,20,32,Rocky Nobel Parkway,1980-06-12,45
737,Claudia,Barajas,13,73,Green First Street,1970-05-28,55
738,Monique,Morales,6,69,White Milton Freeway,1963-07-07,62
739,Jack,Castaneda,67,91,White Nobel St.,1971-01-20,54
740,Oliver,Ritter,74,43,Milton Way,1991-11-26,33
741,Ryan,Benjamin,62,43,East Second Street,1971-11-07,54
742,Tamika,Boyle,53,303,Second Road,1965-11-25,59
743,Yesenia,Clay,57,867,White Nobel Drive,1959-04-30,66
744,Lisa,Leonard,25,91,South Rocky Milton St.,1962-01-07,63
745,Mandy,Parsons,4,72,West White Cowley Boulevard,1986-11-15,38
746,Derrick,Wagner,40,94,Fabien Drive,1978-11-29,46
747,Gilberto,Gates,57,328,Old St.,1956-02-23,69
748,Vanessa,Michael,65,16,Milton Blvd.,1994-04-24,31
749,Tyrone,Fox,52,71,Second Street,1999-06-10,26
750,Peggy,Savage,49,478,Old St.,1956-05-07,69
751,Nikki,Soto,26,85,Old Boulevard,1997-03-20,28
752,Chandra,Holmes,50,443,White Milton Road,2004-02-13,21
753,Elizabeth,Moran,71,89,Oak Drive,1955-12-21,69
754,Christie,Cross,73,431,Rocky New Way,1989-12-11,35
755,Mike,Montgomery,86,607,White First Freeway,1959-01-15,66
756,Russell,Stark,11,30,Rocky Old Avenue,1974-03-02,51
757,Charity,Andersen,1,90,White Milton Way,1958-07-22,67
758,Marjorie,Grimes,47,81,East Green First Parkway,2004-09-30,21
759,Don,Dickerson,63,50,Rocky Old Avenue,1988-06-13,37
760,Luke,Young,86,931,White Cowley Boulevard,1992-02-03,33
761,Tanya,Nunez,58,855,North Fabien Avenue,1991-02-21,34
762,Stephan,Berger,71,944,West Rocky New Freeway,1992-05-30,33
763,Fernando,Rosario,94,297,East Rocky Fabien Blvd.,1970-07-29,55
764,Sally,Zimmerman,29,10,Rocky Hague Boulevard,1962-07-01,63
765,Colin,Lindsey,40,64,New Parkway,1990-12-10,34
766,Jamison,Valdez,10,516,White Oak Avenue,1996-11-27,28
767,Joan,Vance,5,26,Green First Street,1973-10-07,52
768,Erik,Charles,85,873,Milton Parkway,1967-04-25,58
769,Hannah,Pitts,51,48,Nobel St.,1992-07-06,33
770,John,Colon,86,13,Milton Avenue,1997-06-11,28
771,Stacey,Washington,96,48,Old St.,1998-12-28,26
772,Gary,Baird,86,104,Hague Boulevard,1961-09-04,64
773,Gregory,Rose,20,135,New Drive,1974-04-22,51
774,Shawna,Willis,40,689,White First Road,1971-04-09,54
775,Erica,Quinn,66,11,Second Drive,1973-07-31,52
776,Julie,Velasquez,18,813,Fabien Blvd.,1957-08-12,68
777,Lorenzo,Marsh,49,593,Milton Avenue,1993-05-05,32
778,Sherman,Harrison,17,453,Rocky Milton Parkway,1997-05-25,28
779,Tammi,Stark,93,95,Rocky Nobel Boulevard,1974-04-08,51
780,Karrie,Hodges,15,37,Rocky Oak Freeway,1976-04-26,49
781,Heidi,Mc Intyre,19,918,Cowley Boulevard,1966-11-26,58
782,Brendan,Wolfe,57,898,West Cowley Blvd.,1964-12-31,60
783,Judy,Stark,1,946,Rocky Old Drive,1968-05-04,57
784,Penny,Hale,63,648,Green Fabien Parkway,1986-09-23,39
785,Devin,Sexton,70,16,Milton Road,1973-04-16,52
786,Melvin,Neal,68,906,Rocky First Boulevard,1998-12-11,26
787,Harvey,Bird,61,17,Hague Freeway,2004-04-07,21
788,Christine,Vega,41,357,West Old Drive,1966-08-05,59
789,Tracy,Acosta,54,38,First Street,1987-02-12,38
790,Allen,Mc Millan,78,60,North White Clarendon Avenue,1978-08-12,47
791,Reginald,Manning,19,711,Green Nobel Boulevard,1988-10-08,37
792,Franklin,Espinoza,63,433,Green Cowley Street,2000-01-02,25
793,Antoine,Flynn,39,792,Milton Drive,1968-05-07,57
794,Stacy,Roberson,77,63,East Clarendon Drive,1981-05-20,44
795,Wanda,Ibarra,17,19,White Oak Way,1981-10-23,44
796,Lonnie,Gordon,87,97,Second St.,1962-12-18,62
797,Ramon,Zavala,56,400,White Nobel Way,1955-10-07,70
798,Kathryn,Barker,28,46,West First Street,1957-01-13,68
799,Louis,Mc Mahon,82,297,White Second Freeway,1997-11-14,27
800,Jolene,Rose,91,34,Green Second Freeway,1997-09-21,28
801,Brandon,Bowers,35,43,White Second Boulevard,1966-02-23,59
802,Brady,Jackson,68,177,North Fabien Blvd.,2002-05-02,23
803,Derick,Dixon,15,968,Fabien Drive,1962-01-25,63
804,Drew,Cline,62,80,First Blvd.,1982-06-03,43
805,Rochelle,Brock,49,40,Rocky Cowley Freeway,1967-10-29,58
806,Ruben,Mc Daniel,37,22,South First St.,1989-05-28,36
807,Mandi,Bolton,31,81,White First St.,1962-03-18,63
808,Marcos,Jimenez,31,32,White Cowley Drive,1960-06-17,65
809,Guy,Lutz,8,420,Nobel Freeway,1967-08-26,58
810,Tom,Whitehead,68,49,Rocky First St.,1994-07-16,31
811,Josephine,Burton,59,14,Milton Blvd.,1991-02-04,34
812,Wendy,Blackburn,81,28,Fabien Boulevard,1976-03-18,49
813,Christina,Hayden,50,979,Milton Drive,1991-06-01,34
814,Tonya,Herrera,49,23,South White Clarendon Boulevard,1985-06-17,40
815,Bobbi,Hopkins,68,686,East White Oak St.,1958-10-24,67
